ACCDDATE,ACCDYEAR,ACCDNMBR,ACCDTIME,DAYNMBR,Weekend,Fishnet_ID
9/4/2013,2013,130900373,2203,WED,0,4888
12/1/2010,2010,101200065,442,WED,0,4888
4/18/2010,2010,100401940,350,SUN,1,4890
8/27/2014,2014,140806260,2334,WED,0,4890
11/30/2011,2011,111109752,2225,WED,0,4893
9/5/2010,2010,100900128,240,SUN,1,4893
10/17/2010,2010,101008672,2100,SUN,1,4894
6/19/2010,2010,100607737,1836,SAT,1,4895
12/22/2013,2013,131210598,2047,SUN,1,4895
1/9/2011,2011,110110875,245,SUN,1,4895
9/24/2011,2011,110907113,348,SAT,1,4896
11/21/2012,2012,121111606,210,WED,0,4896
9/11/2011,2011,110902337,2358,SUN,1,4896
3/5/2011,2011,110306648,307,SAT,1,4896
3/21/2010,2010,100306296,1829,SUN,1,4897
3/17/2012,2012,120303615,218,SAT,1,4897
12/7/2010,2010,101210097,1234,TUE,0,4897
6/11/2013,2013,130610692,2349,TUE,0,4897
9/14/2014,2014,140907313,230,SUN,1,4897
6/2/2014,2014,140600217,1233,MON,0,4897
7/21/2013,2013,130704673,253,SUN,1,4897
10/29/2012,2012,121012013,400,MON,1,4897
6/18/2011,2011,110604059,31,SAT,1,4897
6/26/2010,2010,100608778,516,SAT,1,4898
6/27/2012,2012,120609762,842,WED,0,4898
11/29/2013,2013,131112757,530,FRI,0,4898
6/13/2010,2010,100604446,132,SUN,1,4898
10/1/2011,2011,111000649,257,SAT,1,4900
7/26/2010,2010,100706772,815,MON,0,4901
9/4/2011,2011,110902336,2204,SUN,1,4901
5/9/2014,2014,140504949,2156,FRI,1,4904
7/17/2014,2014,140705664,235,THU,0,4911
12/27/2014,2014,141208824,408,SAT,1,4911
6/25/2011,2011,110606372,19,SAT,1,4914
2/12/2010,2010,100209321,2251,FRI,1,4917
8/5/2011,2011,110800829,105,FRI,0,4917
10/1/2011,2011,111000143,32,SAT,1,4917
7/15/2010,2010,100708990,2213,THU,0,4918
9/1/2011,2011,110900432,422,THU,0,4918
6/7/2013,2013,130601065,2253,FRI,1,4918
8/3/2012,2012,120800462,36,FRI,0,4919
8/28/2011,2011,110806226,2300,SUN,1,4920
1/26/2014,2014,140108907,213,SUN,1,4921
5/1/2011,2011,110500816,512,SUN,1,4921
1/12/2012,2012,120102735,1630,THU,0,4921
9/3/2010,2010,100905855,2210,FRI,1,4921
8/22/2013,2013,130805387,15,THU,0,4921
8/12/2010,2010,100808580,1746,THU,0,4921
6/14/2010,2010,100609999,1704,MON,0,4921
3/17/2011,2011,110303720,2015,THU,0,4921
3/22/2014,2014,140305755,2155,SAT,1,4921
10/30/2010,2010,101011094,2230,SAT,1,4922
12/26/2011,2011,111208991,1421,MON,0,4922
10/2/2014,2014,141000733,1015,THU,0,4923
9/26/2010,2010,100909257,100,SUN,1,4924
6/19/2012,2012,120605723,255,TUE,0,4924
9/29/2011,2011,110907536,0,THU,0,4924
5/24/2014,2014,140505377,151,SAT,1,4925
9/18/2010,2010,100903024,250,SAT,1,4926
8/17/2010,2010,100803569,1842,TUE,0,4927
6/17/2012,2012,120602921,500,SUN,1,4930
10/27/2012,2012,121006953,0,SAT,1,4932
12/2/2012,2012,121200118,310,SUN,1,4933
12/29/2013,2013,131213590,1933,SUN,1,4941
11/9/2010,2010,101101817,1500,TUE,0,4943
12/22/2013,2013,131213586,2230,SUN,1,4945
11/5/2011,2011,111108345,45,SAT,1,4955
7/7/2012,2012,120704112,1652,SAT,1,4955
9/13/2013,2013,130904588,2142,FRI,1,4966
1/25/2011,2011,110106958,2130,TUE,0,4967
10/4/2012,2012,121003325,200,THU,0,4969
7/6/2010,2010,100701597,2050,TUE,0,4969
1/10/2011,2011,110101798,2347,MON,0,4969
11/5/2014,2014,141101435,1537,WED,0,4969
7/13/2013,2013,130702408,245,SAT,1,4969
1/26/2010,2010,100106181,341,TUE,0,4971
3/1/2014,2014,140300212,2136,SAT,1,4971
1/15/2011,2011,110102801,1520,SAT,1,4971
12/6/2010,2010,101200905,125,MON,1,4971
6/7/2014,2014,140601947,244,SAT,1,4972
1/1/2010,2010,100109412,58,FRI,0,4972
6/3/2010,2010,100604044,2306,THU,0,4972
7/29/2014,2014,140708773,2059,TUE,0,4972
2/20/2012,2012,120207102,145,MON,1,4972
1/25/2014,2014,140115657,300,SAT,1,4974
7/20/2013,2013,130705102,650,SAT,1,4977
9/11/2010,2010,100906992,18,SAT,1,4978
6/8/2012,2012,120602613,118,FRI,0,4982
5/7/2010,2010,100501502,2245,FRI,1,4993
12/2/2013,2013,131200264,1845,MON,0,4993
12/2/2013,2013,131200265,1844,MON,0,4993
12/2/2010,2010,101200112,2123,THU,0,4993
6/24/2011,2011,110606379,2352,FRI,1,4996
1/20/2012,2012,120107902,2121,FRI,1,5000
8/11/2012,2012,120802538,1930,SAT,1,5000
4/19/2014,2014,140404407,0,SAT,1,5000
12/27/2012,2012,121207967,1730,THU,0,5002
10/9/2010,2010,101007017,2305,SAT,1,5002
4/27/2011,2011,110405254,2100,WED,0,5003
8/4/2011,2011,110800506,325,THU,0,5004
7/27/2012,2012,120706486,100,FRI,0,5004
3/4/2012,2012,120301400,530,SUN,1,5004
12/10/2011,2011,111202199,130,SAT,1,5004
7/24/2011,2011,110709484,1700,SUN,1,5012
10/28/2012,2012,121009886,1,SUN,1,5014
6/15/2013,2013,130604198,2228,SAT,1,5015
1/1/2012,2012,120106859,309,SUN,1,5019
7/27/2010,2010,100708401,1048,TUE,0,5019
3/27/2014,2014,140307842,1746,THU,0,5038
6/20/2010,2010,100604043,130,SUN,1,5047
3/5/2011,2011,110300536,2039,SAT,1,5047
12/25/2014,2014,141208315,2119,THU,0,5048
12/25/2014,2014,141208316,1953,THU,0,5048
3/24/2012,2012,120304835,1340,SAT,1,5050
1/6/2013,2013,130100557,635,SUN,1,5050
4/7/2013,2013,130404114,1807,SUN,1,5050
12/31/2011,2011,111212647,2145,SAT,1,5051
1/23/2013,2013,130106559,1915,WED,0,5052
5/3/2014,2014,140500282,2350,SAT,1,5053
8/13/2011,2011,110801687,1200,SAT,1,5053
1/1/2011,2011,110100047,217,SAT,1,5053
10/11/2014,2014,141002302,150,SAT,1,5053
6/23/2014,2014,140608511,2026,MON,0,5053
1/17/2010,2010,100102417,2312,SUN,1,5053
10/4/2014,2014,141000584,2150,SAT,1,5053
3/31/2013,2013,130307656,217,SUN,1,5053
2/23/2014,2014,140207194,2138,SUN,1,5053
1/22/2013,2013,130105858,411,TUE,0,5053
10/6/2013,2013,131001350,145,SUN,1,5053
5/17/2012,2012,120503595,2226,THU,0,5053
2/4/2012,2012,120200380,303,SAT,1,5053
6/16/2012,2012,120603544,145,SAT,1,5053
12/31/2010,2010,101210050,950,FRI,0,5053
10/17/2010,2010,101002733,1319,SUN,1,5054
1/14/2011,2011,110110007,2109,FRI,1,5054
10/22/2011,2011,111004208,2214,SAT,1,5054
2/8/2014,2014,140201760,1744,SAT,1,5054
5/14/2010,2010,100503150,1845,FRI,1,5054
9/20/2014,2014,140904951,1759,SAT,1,5054
4/30/2014,2014,140407108,2318,WED,0,5054
2/17/2010,2010,100203857,1720,WED,0,5054
2/18/2013,2013,130207306,1345,MON,0,5054
9/11/2014,2014,140903489,1500,THU,0,5054
11/12/2010,2010,101102668,2156,FRI,1,5054
7/17/2011,2011,110702868,2032,SUN,1,5054
6/16/2013,2013,130603830,1745,SUN,1,5054
1/10/2014,2014,140103621,1325,FRI,0,5054
2/4/2012,2012,120200381,255,SAT,1,5054
8/29/2014,2014,140807136,2201,FRI,1,5054
7/15/2012,2012,120704262,135,SUN,1,5054
3/30/2014,2014,140308810,1506,SUN,1,5054
8/26/2012,2012,120807098,2035,SUN,1,5054
2/3/2013,2013,130201919,225,SUN,1,5054
1/18/2012,2012,120104541,157,WED,0,5054
12/29/2011,2011,111208421,1741,THU,0,5054
2/3/2013,2013,130201097,1300,SUN,1,5054
2/24/2014,2014,140207197,21,MON,1,5054
8/3/2010,2010,100800316,1725,TUE,0,5054
12/28/2014,2014,141207619,112,SUN,1,5055
9/4/2011,2011,110900611,1830,SUN,1,5055
6/6/2014,2014,140601185,2155,FRI,1,5055
1/23/2014,2014,140112368,1828,THU,0,5055
12/28/2011,2011,111211046,55,WED,0,5055
11/17/2014,2014,141106061,1938,MON,0,5055
7/24/2013,2013,130706515,2205,WED,0,5056
12/11/2012,2012,121201824,10,TUE,0,5056
6/26/2011,2011,110605339,114,SUN,1,5056
10/16/2010,2010,101008696,300,SAT,1,5060
12/7/2013,2013,131202565,0,SAT,1,5060
10/9/2010,2010,101007034,1847,SAT,1,5061
8/11/2012,2012,120803239,200,SAT,1,5068
8/20/2011,2011,110804533,1443,SAT,1,5075
10/19/2014,2014,141008249,410,SUN,1,5075
2/17/2014,2014,140206842,1815,MON,0,5075
1/1/2010,2010,100100449,722,FRI,0,5075
2/6/2013,2013,130205212,1600,WED,0,5075
9/12/2014,2014,140903674,1533,FRI,0,5075
7/29/2010,2010,100705563,1500,THU,0,5075
12/2/2013,2013,131200273,1849,MON,0,5076
10/21/2012,2012,121005422,305,SUN,1,5076
4/18/2010,2010,100402129,2117,SUN,1,5081
12/24/2014,2014,141207059,443,WED,0,5083
5/15/2011,2011,110503917,143,SUN,1,5084
5/15/2011,2011,110503918,251,SUN,1,5084
8/2/2014,2014,140801611,249,SAT,1,5085
7/11/2010,2010,100701312,30,SUN,1,5085
3/21/2010,2010,100305966,313,SUN,1,5085
10/18/2010,2010,101003722,2200,MON,0,5086
1/6/2013,2013,130102906,1729,SUN,1,5086
10/1/2011,2011,111000264,2130,SAT,1,5086
5/22/2014,2014,140505378,2030,THU,0,5087
2/19/2011,2011,110205277,20,SAT,1,5091
5/14/2010,2010,100505602,1930,FRI,1,5092
3/12/2011,2011,110308253,17,SAT,1,5096
7/18/2010,2010,100704112,13,SUN,1,5097
7/6/2014,2014,140700726,130,SUN,1,5098
11/22/2013,2013,131108029,2000,FRI,1,5100
7/30/2011,2011,110709235,2130,SAT,1,5100
9/3/2014,2014,140902705,2100,WED,0,5101
10/24/2012,2012,121005615,10,WED,0,5104
6/11/2011,2011,110608249,1810,SAT,1,5117
2/12/2014,2014,140203958,2010,WED,0,5118
10/27/2014,2014,141009800,2305,MON,0,5118
10/21/2011,2011,111010060,1810,FRI,1,5118
8/17/2013,2013,130808918,100,SAT,1,5118
10/8/2014,2014,141001113,1957,WED,0,5119
6/18/2013,2013,130603448,1035,TUE,0,5119
5/3/2011,2011,110500438,2143,TUE,0,5119
12/23/2011,2011,111207605,1859,FRI,1,5119
12/29/2013,2013,131211565,137,SUN,1,5119
5/27/2012,2012,120509785,32,SUN,1,5119
7/27/2014,2014,140708256,305,SUN,1,5125
5/3/2014,2014,140500285,2337,SAT,1,5128
9/25/2010,2010,100903679,129,SAT,1,5129
11/22/2010,2010,101106317,2030,MON,0,5130
4/15/2012,2012,120402176,506,SUN,1,5131
12/11/2010,2010,101202843,25,SAT,1,5132
1/27/2012,2012,120111339,2300,FRI,1,5134
8/28/2010,2010,100804273,2151,SAT,1,5134
2/28/2010,2010,100205590,250,SUN,1,5135
11/26/2014,2014,141111713,1927,WED,0,5136
1/1/2010,2010,100100704,34,FRI,0,5141
5/19/2013,2013,130503392,32,SUN,1,5148
11/30/2014,2014,141114608,310,SUN,1,5149
7/5/2010,2010,100700369,1659,MON,0,5152
4/23/2013,2013,130405920,2300,TUE,0,5153
10/19/2011,2011,111005199,15,WED,0,5156
8/13/2011,2011,110803072,40,SAT,1,5158
12/10/2011,2011,111203084,1545,SAT,1,5163
2/19/2011,2011,110204134,1857,SAT,1,5163
1/16/2014,2014,140104629,2020,THU,0,5163
2/22/2013,2013,130207169,1620,FRI,0,5165
10/21/2011,2011,111004398,2010,FRI,1,5166
11/15/2010,2010,101106683,2330,MON,0,5167
11/24/2014,2014,141109667,230,MON,1,5168
12/11/2011,2011,111202203,130,SUN,1,5168
7/25/2013,2013,130707089,2339,THU,0,5169
9/25/2010,2010,100908142,1730,SAT,1,5175
3/20/2010,2010,100305252,1615,SAT,1,5179
9/4/2012,2012,120901587,2106,TUE,0,5187
6/6/2012,2012,120600955,1705,WED,0,5187
7/29/2011,2011,110709101,2052,FRI,1,5194
7/18/2010,2010,100706949,125,SUN,1,5199
10/6/2012,2012,121009076,2145,SAT,1,5199
9/7/2012,2012,120904840,2210,FRI,1,5200
7/14/2010,2010,100706692,1500,WED,0,5201
12/19/2010,2010,101204668,300,SUN,1,5208
11/5/2014,2014,141101000,2125,WED,0,5209
4/20/2012,2012,120403795,146,FRI,0,5209
1/20/2012,2012,120105246,1230,FRI,0,5210
7/14/2013,2013,130708918,30,SUN,1,5210
12/19/2010,2010,101204673,252,SUN,1,5212
7/2/2012,2012,120700137,2137,MON,0,5213
3/16/2014,2014,140303710,518,SUN,1,5213
8/11/2013,2013,130801503,2124,SUN,1,5214
8/17/2014,2014,140803186,115,SUN,1,5215
10/27/2012,2012,121006980,245,SAT,1,5216
8/24/2013,2013,130809045,604,SAT,1,5224
5/30/2010,2010,100505653,114,SUN,1,5234
7/17/2011,2011,110707863,1730,SUN,1,5235
11/23/2013,2013,131111383,2324,SAT,1,5237
8/18/2012,2012,120804312,1517,SAT,1,5237
5/12/2013,2013,130502491,1230,SUN,1,5238
10/11/2013,2013,131001918,300,FRI,0,5243
6/24/2012,2012,120605534,2359,SUN,1,5244
1/27/2011,2011,110107534,2230,THU,0,5247
9/4/2010,2010,100900288,2334,SAT,1,5250
8/2/2014,2014,140800553,1145,SAT,1,5251
6/22/2011,2011,110604185,115,WED,0,5253
12/20/2012,2012,121211713,215,THU,0,5255
1/8/2010,2010,100106133,1549,FRI,0,5256
3/26/2010,2010,100306294,2320,FRI,1,5256
7/2/2013,2013,130701729,2120,TUE,0,5257
8/27/2010,2010,100807733,1840,FRI,1,5258
11/24/2011,2011,111112226,119,THU,0,5258
2/8/2010,2010,100207925,5,MON,1,5260
12/12/2014,2014,141203817,2335,FRI,1,5261
10/26/2014,2014,141008490,307,SUN,1,5267
9/3/2011,2011,110902460,1227,SAT,1,5267
6/29/2013,2013,130608466,1531,SAT,1,5268
10/31/2012,2012,121011290,2020,WED,0,5279
12/31/2013,2013,131213634,225,TUE,0,5280
11/16/2012,2012,121104103,332,FRI,0,5292
6/22/2013,2013,130605267,240,SAT,1,5292
12/2/2011,2011,111200460,2128,FRI,1,5293
1/18/2014,2014,140106954,113,SAT,1,5293
7/31/2014,2014,140708255,1954,THU,0,5294
1/19/2012,2012,120105245,1953,THU,0,5298
10/6/2012,2012,121000877,701,SAT,1,5298
4/24/2011,2011,110403546,130,SUN,1,5299
1/29/2012,2012,120111923,2110,SUN,1,5299
12/22/2013,2013,131214907,249,SUN,1,5300
6/13/2013,2013,130609075,128,THU,0,5301
8/19/2010,2010,100808138,121,THU,0,5301
12/4/2010,2010,101206618,1416,SAT,1,5301
10/19/2010,2010,101009075,422,TUE,0,5301
6/7/2013,2013,130609074,2359,FRI,1,5301
10/14/2011,2011,111010367,1835,FRI,1,5302
3/25/2011,2011,110307876,248,FRI,0,5302
5/19/2013,2013,130507439,1405,SUN,1,5306
3/3/2012,2012,120302412,2300,SAT,1,5308
7/4/2012,2012,120704459,1228,WED,0,5314
8/28/2013,2013,130809163,2340,WED,0,5318
8/19/2011,2011,110807650,108,FRI,0,5318
9/14/2011,2011,110907552,102,WED,0,5318
12/18/2011,2011,111210347,2045,SUN,1,5318
7/6/2013,2013,130702249,2355,SAT,1,5318
4/21/2010,2010,100402758,2300,WED,0,5319
6/18/2011,2011,110604106,1814,SAT,1,5319
1/24/2012,2012,120106947,1,TUE,0,5319
3/25/2012,2012,120305403,30,SUN,1,5319
6/2/2010,2010,100600078,2210,WED,0,5319
7/8/2012,2012,120703543,236,SUN,1,5319
12/4/2012,2012,121206760,925,TUE,0,5319
5/13/2013,2013,130502490,1849,MON,0,5319
8/29/2014,2014,140809809,2143,FRI,1,5319
5/6/2010,2010,100501501,1940,THU,0,5319
2/9/2013,2013,130203223,2011,SAT,1,5319
2/17/2013,2013,130206457,415,SUN,1,5320
4/29/2012,2012,120406734,2140,SUN,1,5320
9/16/2011,2011,110905329,2332,FRI,1,5323
11/13/2013,2013,131112384,2216,WED,0,5324
12/4/2011,2011,111200391,300,SUN,1,5324
4/17/2011,2011,110402690,1,SUN,1,5324
10/3/2010,2010,101000177,2040,SUN,1,5325
2/20/2012,2012,120204923,753,MON,0,5325
5/10/2012,2012,120502117,0,THU,0,5325
2/14/2010,2010,100201971,1930,SUN,1,5329
7/17/2010,2010,100702363,2233,SAT,1,5329
6/2/2013,2013,130600066,605,SUN,1,5329
5/25/2014,2014,140507664,2005,SUN,1,5329
11/10/2012,2012,121104131,2011,SAT,1,5329
10/17/2010,2010,101011590,235,SUN,1,5329
9/18/2013,2013,130904068,741,WED,0,5330
1/6/2013,2013,130100516,300,SUN,1,5330
6/30/2013,2013,130609819,1659,SUN,1,5332
5/12/2012,2012,120502112,232,SAT,1,5332
6/21/2014,2014,140609245,200,SAT,1,5332
7/8/2013,2013,130701628,535,MON,1,5332
12/15/2013,2013,131205133,1249,SUN,1,5336
11/16/2013,2013,131105281,1304,SAT,1,5337
7/23/2010,2010,100704100,1910,FRI,1,5337
6/3/2012,2012,120602147,1120,SUN,1,5337
9/25/2011,2011,110905211,131,SUN,1,5337
3/25/2011,2011,110305112,130,FRI,0,5337
4/8/2012,2012,120402289,2140,SUN,1,5337
9/19/2010,2010,100907300,110,SUN,1,5337
5/11/2014,2014,140501811,315,SUN,1,5337
10/27/2013,2013,131007645,1833,SUN,1,5342
3/22/2012,2012,120307951,1215,THU,0,5342
4/19/2012,2012,120403855,2101,THU,0,5343
9/20/2012,2012,120907209,2142,THU,0,5344
10/25/2012,2012,121008444,1915,THU,0,5350
4/21/2010,2010,100406243,44,WED,0,5350
1/1/2011,2011,110106748,515,SAT,1,5357
3/28/2010,2010,100306795,830,SUN,1,5357
1/17/2010,2010,100107497,2232,SUN,1,5360
1/2/2011,2011,110111788,2130,SUN,1,5369
10/28/2011,2011,111006573,21,FRI,0,5371
2/18/2014,2014,140209408,1811,TUE,0,5371
3/6/2011,2011,110307395,109,SUN,1,5371
11/3/2010,2010,101110645,20,WED,0,5371
8/11/2010,2010,100807599,2333,WED,0,5371
7/25/2011,2011,110705019,1319,MON,0,5373
4/20/2010,2010,100402524,2221,TUE,0,5373
11/17/2013,2013,131104936,1818,SUN,1,5376
4/22/2010,2010,100407109,125,THU,0,5376
3/11/2012,2012,120301903,1610,SUN,1,5376
6/26/2014,2014,140607543,339,THU,0,5377
12/24/2010,2010,101212642,355,FRI,0,5377
12/10/2010,2010,101211993,2303,FRI,1,5379
8/1/2010,2010,100802052,221,SUN,1,5379
4/10/2010,2010,100405133,335,SAT,1,5392
6/19/2011,2011,110609999,0,SUN,1,5394
12/8/2014,2014,141202099,2134,MON,0,5399
9/7/2010,2010,100900496,1840,TUE,0,5403
11/20/2010,2010,101105645,2240,SAT,1,5404
7/6/2013,2013,130700604,220,SAT,1,5406
10/1/2011,2011,111000213,2120,SAT,1,5408
6/16/2011,2011,110608989,2235,THU,0,5409
12/8/2013,2013,131203540,0,SUN,1,5411
12/13/2013,2013,131204277,2026,FRI,1,5411
8/5/2014,2014,140800832,2340,TUE,0,5411
5/16/2012,2012,120507180,1410,WED,0,5411
1/1/2010,2010,100109602,1315,FRI,0,5412
1/1/2011,2011,110106322,531,SAT,1,5412
5/31/2012,2012,120507873,1820,THU,0,5412
4/1/2012,2012,120404192,1400,SUN,1,5412
3/11/2012,2012,120307702,147,SUN,1,5415
7/21/2013,2013,130710366,0,SUN,1,5415
8/8/2011,2011,110804390,138,MON,1,5417
1/18/2013,2013,130104589,2107,FRI,1,5418
1/1/2011,2011,110106751,2120,SAT,1,5418
11/1/2012,2012,121102112,0,THU,0,5418
7/19/2014,2014,140708789,1708,SAT,1,5418
7/11/2010,2010,100706299,1938,SUN,1,5419
12/7/2012,2012,121201518,2107,FRI,1,5419
10/22/2010,2010,101011054,2310,FRI,1,5420
6/1/2014,2014,140610534,15,SUN,1,5421
7/12/2013,2013,130709399,135,FRI,0,5421
12/6/2013,2013,131214271,800,FRI,0,5421
1/24/2013,2013,130110929,2330,THU,0,5421
5/18/2010,2010,100506712,2253,TUE,0,5421
9/19/2010,2010,100907218,22,SUN,1,5424
2/25/2013,2013,130209423,2253,MON,0,5426
4/29/2011,2011,110406665,249,FRI,0,5426
1/16/2011,2011,110111385,1135,SUN,1,5426
10/30/2011,2011,111007368,5,SUN,1,5426
6/23/2013,2013,130605824,2117,SUN,1,5429
7/28/2012,2012,120706844,2005,SAT,1,5430
7/11/2013,2013,130710421,123,THU,0,5430
9/20/2014,2014,140907303,150,SAT,1,5433
1/22/2012,2012,120111896,227,SUN,1,5434
9/14/2014,2014,140902864,437,SUN,1,5435
6/6/2012,2012,120606935,1648,WED,0,5435
5/22/2010,2010,100507244,2019,SAT,1,5436
6/27/2014,2014,140609651,100,FRI,0,5442
6/22/2013,2013,130604753,100,SAT,1,5443
1/4/2011,2011,110111789,1828,TUE,0,5444
2/24/2011,2011,110211605,1924,THU,0,5445
9/27/2014,2014,140908483,1755,SAT,1,5446
4/12/2012,2012,120401839,6,THU,0,5446
1/25/2014,2014,140110946,229,SAT,1,5446
5/19/2013,2013,130503802,401,SUN,1,5446
2/21/2010,2010,100209961,1810,SUN,1,5446
6/7/2010,2010,100608499,1530,MON,0,5446
7/21/2010,2010,100709377,116,WED,0,5446
9/5/2011,2011,110907860,13,MON,1,5446
1/11/2014,2014,140102023,335,SAT,1,5446
12/29/2013,2013,131211392,210,SUN,1,5446
6/24/2011,2011,110610204,2311,FRI,1,5446
3/6/2011,2011,110307396,106,SUN,1,5446
5/20/2011,2011,110507682,2347,FRI,1,5446
9/9/2010,2010,100906376,1758,THU,0,5446
4/1/2013,2013,130400981,1707,MON,0,5447
2/26/2012,2012,120205648,1853,SUN,1,5447
7/12/2014,2014,140702322,2223,SAT,1,5447
5/1/2013,2013,130501210,1633,WED,0,5448
4/15/2012,2012,120403431,239,SUN,1,5448
1/14/2012,2012,120102335,203,SAT,1,5450
11/27/2011,2011,111107607,49,SUN,1,5450
7/13/2012,2012,120702020,2210,FRI,1,5450
7/29/2011,2011,110706729,1615,FRI,0,5450
5/5/2013,2013,130500639,2128,SUN,1,5454
10/8/2012,2012,121002016,1939,MON,0,5454
7/19/2014,2014,140703897,417,SAT,1,5455
5/19/2012,2012,120510718,2114,SAT,1,5455
8/16/2013,2013,130806285,1432,FRI,0,5456
2/17/2010,2010,100210034,1345,WED,0,5456
9/27/2010,2010,100907524,23,MON,1,5460
7/3/2013,2013,130704187,1820,WED,0,5460
1/10/2014,2014,140115767,1935,FRI,1,5471
8/5/2011,2011,110805963,2350,FRI,1,5471
9/30/2014,2014,140908143,2019,TUE,0,5477
4/7/2011,2011,110401017,2305,THU,0,5477
8/1/2014,2014,140800147,2128,FRI,1,5478
12/28/2013,2013,131210928,2200,SAT,1,5478
2/8/2013,2013,130202472,1846,FRI,1,5478
1/25/2014,2014,140114771,2307,SAT,1,5478
11/16/2013,2013,131104810,1620,SAT,1,5480
7/17/2012,2012,120702951,100,TUE,0,5483
4/6/2012,2012,120405608,2305,FRI,1,5484
2/7/2014,2014,140201910,1540,FRI,0,5484
3/26/2010,2010,100307252,251,FRI,0,5484
8/30/2014,2014,140807301,335,SAT,1,5486
5/31/2011,2011,110509171,100,TUE,0,5486
11/13/2011,2011,111111653,710,SUN,1,5487
3/25/2010,2010,100306295,200,THU,0,5488
10/16/2014,2014,141005285,1750,THU,0,5492
11/6/2014,2014,141116569,148,THU,0,5493
6/11/2011,2011,110609308,554,SAT,1,5494
8/9/2011,2011,110805961,133,TUE,0,5494
9/5/2012,2012,120901588,1635,WED,0,5494
8/14/2012,2012,120804549,2315,TUE,0,5496
10/13/2012,2012,121003275,2215,SAT,1,5497
7/12/2010,2010,100706982,1330,MON,0,5498
4/17/2010,2010,100405846,1933,SAT,1,5500
9/19/2010,2010,100908860,123,SUN,1,5508
9/8/2011,2011,110908199,1304,THU,0,5508
8/13/2011,2011,110806041,2340,SAT,1,5508
10/15/2014,2014,141007031,1300,WED,0,5516
1/10/2013,2013,130101569,2312,THU,0,5517
5/24/2010,2010,100507273,25,MON,1,5517
12/1/2014,2014,141202764,2021,MON,0,5517
12/1/2011,2011,111209787,2350,THU,0,5517
6/29/2013,2013,130609537,246,SAT,1,5518
2/5/2010,2010,100206721,2220,FRI,1,5519
12/30/2010,2010,101213383,611,THU,0,5519
1/1/2010,2010,100103643,59,FRI,0,5519
1/1/2011,2011,110106318,1632,SAT,1,5519
5/13/2014,2014,140504815,1507,TUE,0,5520
10/19/2010,2010,101007339,1719,TUE,0,5520
9/25/2013,2013,130905474,1005,WED,0,5520
9/15/2012,2012,120902293,1245,SAT,1,5520
2/3/2011,2011,110208808,430,THU,0,5520
6/17/2011,2011,110609321,125,FRI,0,5520
1/27/2010,2010,100108487,1755,WED,0,5520
3/17/2012,2012,120307785,2218,SAT,1,5520
4/30/2011,2011,110408036,108,SAT,1,5520
1/21/2011,2011,110111031,2141,FRI,1,5520
6/25/2010,2010,100608287,2234,FRI,1,5521
7/17/2011,2011,110707816,127,SUN,1,5522
1/21/2010,2010,100107945,225,THU,0,5522
9/22/2010,2010,100903677,2042,WED,0,5523
12/17/2010,2010,101212151,1530,FRI,0,5523
7/6/2010,2010,100706823,1854,TUE,0,5523
7/5/2011,2011,110707843,1926,TUE,0,5523
4/15/2010,2010,100405684,1640,THU,0,5523
12/26/2014,2014,141210292,1920,FRI,1,5523
8/13/2011,2011,110805967,110,SAT,1,5523
1/14/2010,2010,100107129,1724,THU,0,5523
8/31/2013,2013,130808103,1909,SAT,1,5523
10/4/2013,2013,131000742,2053,FRI,1,5523
1/25/2014,2014,140111062,2059,SAT,1,5523
8/7/2011,2011,110804413,27,SUN,1,5523
3/20/2011,2011,110307731,1905,SUN,1,5524
6/16/2013,2013,130603317,2342,SUN,1,5524
12/29/2013,2013,131211576,2230,SUN,1,5524
6/11/2011,2011,110604389,1655,SAT,1,5525
11/22/2013,2013,131108494,1455,FRI,0,5525
1/5/2014,2014,140100767,1215,SUN,1,5525
8/21/2011,2011,110807966,0,SUN,1,5526
7/15/2013,2013,130703055,1948,MON,0,5526
5/22/2013,2013,130505581,1924,WED,0,5526
3/8/2012,2012,120302699,2220,THU,0,5527
4/20/2014,2014,140406093,1314,SUN,1,5527
8/11/2012,2012,120801897,50,SAT,1,5527
8/2/2012,2012,120801898,2159,THU,0,5527
4/1/2011,2011,110408315,324,FRI,0,5527
4/20/2014,2014,140408813,1800,SUN,1,5527
6/13/2010,2010,100609236,234,SUN,1,5527
6/21/2014,2014,140610869,1834,SAT,1,5527
1/16/2010,2010,100108909,357,SAT,1,5527
12/14/2010,2010,101212148,836,TUE,0,5527
12/23/2012,2012,121205852,20,SUN,1,5527
9/15/2011,2011,110908778,1332,THU,0,5527
11/24/2012,2012,121108533,2307,SAT,1,5528
1/3/2014,2014,140100109,126,FRI,0,5528
3/14/2010,2010,100305438,330,SUN,1,5528
7/11/2011,2011,110708005,231,MON,1,5528
5/7/2011,2011,110507409,107,SAT,1,5529
4/7/2014,2014,140402644,1630,MON,0,5542
2/3/2013,2013,130210117,250,SUN,1,5543
1/27/2013,2013,130110914,1800,SUN,1,5543
10/15/2010,2010,101008146,2015,FRI,1,5543
2/8/2014,2014,140208522,1929,SAT,1,5545
8/22/2010,2010,100809692,2237,SUN,1,5545
4/5/2011,2011,110406492,2115,TUE,0,5545
2/27/2011,2011,110210350,150,SUN,1,5546
1/2/2010,2010,100101980,2330,SAT,1,5551
2/18/2011,2011,110205276,2123,FRI,1,5551
